sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.9046;-7.6531;-6.7971;1.4996;-6.3598;-7.3127;0.2841;-1.663;0.5632;-0.0309;0.0422;-0.0654;0.0;-27.07;19.37;30.62;247.58;40.31;-169.07;0.0;49.975;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59834;2022-01-17 19:00:06:681
1.9046;-7.6531;-6.7971;1.4996;-6.3598;-7.3127;0.2841;-1.663;0.5632;-0.0309;0.0422;-0.0654;0.0;-27.07;19.37;30.62;247.58;40.31;-169.07;0.0;49.975;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59865;2022-01-17 19:00:06:712
1.9046;-7.6531;-6.7971;1.4996;-6.3598;-7.3127;0.2841;-1.663;0.5632;-0.0309;0.0422;-0.0654;0.0;-27.07;19.37;30.62;247.58;40.31;-169.07;0.0;49.975;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59894;2022-01-17 19:00:06:741
1.6819;-6.9204;-6.5954;1.5667;-6.3315;-7.3231;0.2841;-1.663;0.5632;-0.0309;0.0422;-0.0654;0.0;-27.96;19.28;31.99;245.63;40.43;-168.41;0.0;49.975;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59925;2022-01-17 19:00:06:772
1.6819;-6.9204;-6.5954;1.5667;-6.3315;-7.3231;0.2841;-1.663;0.5632;-0.1615;0.0788;-0.102;0.0;-27.96;19.28;31.99;245.63;40.43;-168.41;0.0;49.975;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59955;2022-01-17 19:00:06:802
1.6819;-6.9204;-6.5954;1.5667;-6.3315;-7.3231;0.2072;-1.0781;1.2127;-0.1615;0.0788;-0.102;0.0;-27.96;19.28;31.99;245.63;40.43;-168.41;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;59985;2022-01-17 19:00:06:832
1.6819;-6.9204;-6.5954;1.5667;-6.3315;-7.3231;0.2072;-1.0781;1.2127;-0.1615;0.0788;-0.102;0.0;-27.96;19.28;31.99;245.63;40.43;-168.41;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60015;2022-01-17 19:00:06:862
0.9828;-5.9023;-4.9404;1.5667;-6.3315;-7.3231;0.2072;-1.0781;1.2127;-0.1615;0.0788;-0.102;0.0;-28.78;18.53;30.94;247.68;40.21;-167.92;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60044;2022-01-17 19:00:06:891
0.9828;-5.9023;-4.9404;1.5667;-6.3315;-7.3231;0.2072;-1.0781;1.2127;-0.1615;0.0788;-0.102;0.0;-28.78;18.53;30.94;247.68;40.21;-167.92;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60075;2022-01-17 19:00:06:922
0.9828;-5.9023;-4.9404;1.7226;-6.1894;-7.4091;-0.3872;-0.7856;1.0429;0.0165;0.1501;-0.0185;0.0;-28.78;18.53;30.94;247.68;40.21;-167.92;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60104;2022-01-17 19:00:06:951
1.579;-7.3394;-5.9945;1.7226;-6.1894;-7.4091;-0.3872;-0.7856;1.0429;0.0165;0.1501;-0.0185;0.0;-28.78;18.53;30.94;247.68;40.21;-167.92;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60135;2022-01-17 19:00:06:982
1.579;-7.3394;-5.9945;1.7226;-6.1894;-7.4091;-0.3872;-0.7856;1.0429;0.0165;0.1501;-0.0185;0.0;-28.78;18.53;30.94;247.68;40.21;-167.92;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60164;2022-01-17 19:00:07:011
1.579;-7.3394;-5.9945;1.7226;-6.1894;-7.4091;-0.3872;-0.7856;1.0429;0.0165;0.1501;-0.0185;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60195;2022-01-17 19:00:07:042
1.579;-7.3394;-5.9945;1.7226;-6.1894;-7.4091;-0.3872;-0.7856;1.0429;0.0165;0.1501;-0.0185;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60224;2022-01-17 19:00:07:071
1.2462;-6.3237;-6.0783;1.9079;-6.2474;-7.3144;-0.0881;-1.5156;0.6986;-0.1232;0.0855;0.0101;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60254;2022-01-17 19:00:07:101
1.2462;-6.3237;-6.0783;1.9079;-6.2474;-7.3144;-0.0881;-1.5156;0.6986;-0.1232;0.0855;0.0101;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.938;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60284;2022-01-17 19:00:07:131
1.2462;-6.3237;-6.0783;1.9079;-6.2474;-7.3144;-0.0881;-1.5156;0.6986;-0.1232;0.0855;0.0101;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60314;2022-01-17 19:00:07:161
1.2462;-6.3237;-6.0783;1.9079;-6.2474;-7.3144;-0.0881;-1.5156;0.6986;-0.1232;0.0855;0.0101;0.0;-29.83;18.24;30.75;247.09;39.13;-166.91;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60345;2022-01-17 19:00:07:192
1.7849;-9.0184;-7.695;1.981;-6.123;-7.3997;-1.0317;-0.0956;0.6317;-0.3819;-0.1438;0.0632;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60375;2022-01-17 19:00:07:222
1.7849;-9.0184;-7.695;1.981;-6.123;-7.3997;-1.0317;-0.0956;0.6317;-0.3819;-0.1438;0.0632;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60404;2022-01-17 19:00:07:251
1.7849;-9.0184;-7.695;1.981;-6.123;-7.3997;-1.0317;-0.0956;0.6317;-0.3819;-0.1438;0.0632;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60435;2022-01-17 19:00:07:282
1.7849;-9.0184;-7.695;1.981;-6.123;-7.3997;-1.0317;-0.0956;0.6317;-0.3819;-0.1438;0.0632;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60465;2022-01-17 19:00:07:312
1.7849;-9.0184;-7.695;1.981;-6.123;-7.3997;-1.0317;-0.0956;0.6317;-0.3819;-0.1438;0.0632;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60495;2022-01-17 19:00:07:342
0.6973;-5.8616;-5.6282;1.7049;-5.7035;-7.7932;-0.6016;-2.2492;-1.0823;-0.4638;-0.0475;0.0723;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666695;9.171971;444.95;NaN;26.68;3.790092;277.8;14 / 21;60524;2022-01-17 19:00:07:371
0.6973;-5.8616;-5.6282;1.7049;-5.7035;-7.7932;-0.6016;-2.2492;-1.0823;-0.4638;-0.0475;0.0723;0.0;-29.4;17.31;32.25;241.53;38.64;-165.01;0.0;47.89;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60554;2022-01-17 19:00:07:401
0.6973;-5.8616;-5.6282;1.7049;-5.7035;-7.7932;-0.6016;-2.2492;-1.0823;-0.4638;-0.0475;0.0723;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;47.89;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60584;2022-01-17 19:00:07:431
0.6973;-5.8616;-5.6282;1.7049;-5.7035;-7.7932;-0.6016;-2.2492;-1.0823;-0.4638;-0.0475;0.0723;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60615;2022-01-17 19:00:07:462
-0.3615;-3.037;-4.6795;1.5392;-5.3843;-8.0505;-0.6085;0.8628;2.6218;1.3353;-0.4101;0.48;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60644;2022-01-17 19:00:07:491
-0.3615;-3.037;-4.6795;1.5392;-5.3843;-8.0505;-0.6085;0.8628;2.6218;1.3353;-0.4101;0.48;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60674;2022-01-17 19:00:07:521
-0.3615;-3.037;-4.6795;1.5392;-5.3843;-8.0505;-0.6085;0.8628;2.6218;1.3353;-0.4101;0.48;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60704;2022-01-17 19:00:07:551
-0.3615;-3.037;-4.6795;1.5392;-5.3843;-8.0505;-0.6085;0.8628;2.6218;1.3353;-0.4101;0.48;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60734;2022-01-17 19:00:07:581
-0.8595;-8.9657;-6.2124;0.7327;-7.0702;-6.7561;-0.3698;1.2904;1.8605;1.3353;-0.4101;0.48;0.0;-28.84;13.86;33.88;241.3;35.56;-167.66;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60764;2022-01-17 19:00:07:611
-0.8595;-8.9657;-6.2124;0.7327;-7.0702;-6.7561;-0.3698;1.2904;1.8605;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60794;2022-01-17 19:00:07:641
-0.8595;-8.9657;-6.2124;0.7327;-7.0702;-6.7561;-0.3698;1.2904;1.8605;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60824;2022-01-17 19:00:07:671
-0.8595;-8.9657;-6.2124;0.7327;-7.0702;-6.7561;-0.3698;1.2904;1.8605;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60854;2022-01-17 19:00:07:701
-0.5124;-10.1059;-6.5092;0.7327;-7.0702;-6.7561;-0.3698;1.2904;1.8605;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60885;2022-01-17 19:00:07:732
-0.5124;-10.1059;-6.5092;-0.2648;-8.9609;-3.9752;-1.8622;-4.5629;-2.2348;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;53.795;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60915;2022-01-17 19:00:07:762
-0.5124;-10.1059;-6.5092;-0.2648;-8.9609;-3.9752;-1.8622;-4.5629;-2.2348;2.7632;0.4872;1.1431;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60944;2022-01-17 19:00:07:791
-0.431;-8.4078;-4.0731;-0.2648;-8.9609;-3.9752;-1.8622;-4.5629;-2.2348;-0.2417;0.3238;0.4144;0.0;-26.46;25.29;31.14;252.92;46.13;-173.81;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;60974;2022-01-17 19:00:07:821
-0.431;-8.4078;-4.0731;-0.2648;-8.9609;-3.9752;-1.8622;-4.5629;-2.2348;-0.2417;0.3238;0.4144;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61004;2022-01-17 19:00:07:851
-0.431;-8.4078;-4.0731;-0.532;-8.6822;-4.5285;-0.2523;0.32;0.1615;-0.2417;0.3238;0.4144;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61035;2022-01-17 19:00:07:882
-0.431;-8.4078;-4.0731;-0.532;-8.6822;-4.5285;-0.2523;0.32;0.1615;-0.2417;0.3238;0.4144;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61064;2022-01-17 19:00:07:911
-0.431;-8.4078;-4.0731;-0.532;-8.6822;-4.5285;-0.2523;0.32;0.1615;-0.2417;0.3238;0.4144;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61094;2022-01-17 19:00:07:941
-0.984;-5.284;-4.9428;-0.532;-8.6822;-4.5285;-0.2523;0.32;0.1615;-1.5475;-0.1553;-0.2977;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61125;2022-01-17 19:00:07:972
-0.984;-5.284;-4.9428;-0.532;-8.6822;-4.5285;-0.2523;0.32;0.1615;-1.5475;-0.1553;-0.2977;0.0;-20.89;39.84;21.69;263.55;66.03;176.19;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61154;2022-01-17 19:00:08:001
-0.984;-5.284;-4.9428;-0.2068;-7.6147;-6.1761;-1.3734;1.0791;0.4277;-1.5475;-0.1553;-0.2977;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61184;2022-01-17 19:00:08:031
-0.984;-5.284;-4.9428;-0.2068;-7.6147;-6.1761;-1.3734;1.0791;0.4277;-1.5475;-0.1553;-0.2977;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61214;2022-01-17 19:00:08:061
-1.0965;-8.3528;-5.87;-0.2068;-7.6147;-6.1761;-1.3734;1.0791;0.4277;-1.2439;0.2261;-0.5569;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;52.673;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61244;2022-01-17 19:00:08:091
-1.0965;-8.3528;-5.87;-0.2068;-7.6147;-6.1761;-1.3734;1.0791;0.4277;-1.2439;0.2261;-0.5569;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61274;2022-01-17 19:00:08:121
-1.0965;-8.3528;-5.87;0.555;-6.436;-7.3784;-0.4516;-1.071;1.4806;-1.2439;0.2261;-0.5569;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61304;2022-01-17 19:00:08:151
-1.0965;-8.3528;-5.87;0.555;-6.436;-7.3784;-0.4516;-1.071;1.4806;-1.2439;0.2261;-0.5569;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61334;2022-01-17 19:00:08:181
-1.0965;-8.3528;-5.87;0.555;-6.436;-7.3784;-0.4516;-1.071;1.4806;-1.2439;0.2261;-0.5569;0.0;-24.26;30.32;31.71;258.04;50.94;178.08;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61364;2022-01-17 19:00:08:211
1.5598;-3.8541;-3.3453;0.555;-6.436;-7.3784;-0.4516;-1.071;1.4806;-1.0173;-1.1483;0.2839;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61395;2022-01-17 19:00:08:242
1.5598;-3.8541;-3.3453;0.555;-6.436;-7.3784;-0.4516;-1.071;1.4806;-1.0173;-1.1483;0.2839;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61424;2022-01-17 19:00:08:271
1.5598;-3.8541;-3.3453;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;-1.0173;-1.1483;0.2839;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61454;2022-01-17 19:00:08:301
1.5598;-3.8541;-3.3453;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;-1.0173;-1.1483;0.2839;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61484;2022-01-17 19:00:08:331
-0.8499;-4.9249;-7.9158;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;1.5654;-0.4057;0.072;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666714;9.171883;445.01;NaN;25.02;3.790092;279.6;14 / 21;61515;2022-01-17 19:00:08:362
-0.8499;-4.9249;-7.9158;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;1.5654;-0.4057;0.072;0.0;-21.96;21.47;37.58;242.1;41.02;-175.7;0.0;54.253;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61544;2022-01-17 19:00:08:391
-0.8499;-4.9249;-7.9158;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;1.5654;-0.4057;0.072;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.253;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61574;2022-01-17 19:00:08:421
-0.8499;-4.9249;-7.9158;-0.7126;-5.8083;-7.8693;0.3714;2.2874;3.1859;1.5654;-0.4057;0.072;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61605;2022-01-17 19:00:08:452
-4.2874;-8.3336;-3.0574;-1.3049;-7.5025;-6.179;1.3808;1.4595;0.6055;2.8884;0.5668;1.2964;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61635;2022-01-17 19:00:08:482
-4.2874;-8.3336;-3.0574;-1.3049;-7.5025;-6.179;1.3808;1.4595;0.6055;2.8884;0.5668;1.2964;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61665;2022-01-17 19:00:08:512
-4.2874;-8.3336;-3.0574;-1.3049;-7.5025;-6.179;1.3808;1.4595;0.6055;2.8884;0.5668;1.2964;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61694;2022-01-17 19:00:08:541
-0.2939;-14.9859;-10.304;-1.3049;-7.5025;-6.179;1.3808;1.4595;0.6055;2.8884;0.5668;1.2964;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61724;2022-01-17 19:00:08:571
-0.2939;-14.9859;-10.304;-1.3049;-7.5025;-6.179;1.3808;1.4595;0.6055;2.8884;0.5668;1.2964;0.0;-16.58;31.46;30.92;291.07;36.32;174.83;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61754;2022-01-17 19:00:08:601
-0.2939;-14.9859;-10.304;-2.3096;-8.9124;-3.3773;0.3231;-3.0218;-2.7328;-0.2939;-0.0297;0.1763;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61785;2022-01-17 19:00:08:632
-0.2939;-14.9859;-10.304;-2.3096;-8.9124;-3.3773;0.3231;-3.0218;-2.7328;-0.2939;-0.0297;0.1763;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61814;2022-01-17 19:00:08:661
-1.2186;-4.8004;-3.9989;-2.3096;-8.9124;-3.3773;0.3231;-3.0218;-2.7328;-0.2939;-0.0297;0.1763;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61845;2022-01-17 19:00:08:692
-1.2186;-4.8004;-3.9989;-2.3359;-8.6721;-3.938;1.5442;1.2901;-0.4376;-0.2939;-0.0297;0.1763;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61874;2022-01-17 19:00:08:721
-1.2186;-4.8004;-3.9989;-2.3359;-8.6721;-3.938;1.5442;1.2901;-0.4376;-0.2939;-0.0297;0.1763;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;54.756;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61905;2022-01-17 19:00:08:752
-2.7641;-10.1825;-5.2038;-2.3359;-8.6721;-3.938;1.5442;1.2901;-0.4376;-1.4993;0.0686;-0.6723;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61934;2022-01-17 19:00:08:781
-2.7641;-10.1825;-5.2038;-2.3359;-8.6721;-3.938;1.5442;1.2901;-0.4376;-1.4993;0.0686;-0.6723;0.0;-11.29;43.24;18.62;295.22;65.34;145.63;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61965;2022-01-17 19:00:08:812
-2.7641;-10.1825;-5.2038;-1.884;-8.3529;-4.7802;0.0865;-0.8633;2.104;-1.4993;0.0686;-0.6723;0.0;-16.22;33.75;29.1;269.62;58.4;158.49;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;61994;2022-01-17 19:00:08:841
-2.7641;-10.1825;-5.2038;-1.884;-8.3529;-4.7802;0.0865;-0.8633;2.104;-1.4993;0.0686;-0.6723;0.0;-16.22;33.75;29.1;269.62;58.4;158.49;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;62024;2022-01-17 19:00:08:871
-1.1923;-10.8583;-6.7157;-1.884;-8.3529;-4.7802;0.0865;-0.8633;2.104;-1.9112;-0.0406;-1.2688;0.0;-16.22;33.75;29.1;269.62;58.4;158.49;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;62054;2022-01-17 19:00:08:901
-1.1923;-10.8583;-6.7157;-1.884;-8.3529;-4.7802;0.0865;-0.8633;2.104;-1.9112;-0.0406;-1.2688;0.0;-16.22;33.75;29.1;269.62;58.4;158.49;0.0;53.9;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;62084;2022-01-17 19:00:08:931
